date,biz_name,total_count,push_rate,violation_rate,review_count,reject_count,error_value,base_status,source_file,day,biz_group,push_rate_pct,violation_rate_pct,total_7d_avg,push_rate_7d_avg,violation_rate_7d_avg,review_7d_avg,total_vs_7d_pct,push_vs_7d_pct,vio_vs_7d_pct
2026-02-05,国内小镇书籍,27402.0,0.0122253850083935,0.00160572221005766,335.0,44.0,,✓,表2_国内小镇书籍.xlsx,2026-02-05,国内小镇,1.22253850083935,0.160572221005766,27676.571428571428,0.013576528698111401,0.0013046058903962647,377.2857142857143,-0.009920716851798286,-0.09952055637799787,0.23081017944042354
2026-02-06,国内小镇书籍,26449.0,0.0150856365079965,0.00253317705773375,399.0,67.0,,✓,表2_国内小镇书籍.xlsx,2026-02-06,国内小镇,1.50856365079965,0.253317705773375,27994.714285714286,0.013903293548817915,0.001495451371437272,390.0,-0.05521450477896339,0.08504049454376297,0.6939213846178922
2026-02-07,国内小镇书籍,24031.0,0.0136490366609796,0.00203903291581707,328.0,49.0,,✓,表2_国内小镇书籍.xlsx,2026-02-07,国内小镇,1.36490366609796,0.20390329158170697,27606.714285714286,0.014309591630692101,0.0016104870411217719,395.57142857142856,-0.12952335611937058,-0.046161692573790915,0.2660970648958453
2026-02-08,国内小镇书籍,25413.0,0.016212174871129,0.00086569865816708,412.0,22.0,,✓,表2_国内小镇书籍.xlsx,2026-02-08,国内小镇,1.6212174871129001,0.086569865816708,26896.428571428572,0.014655659631628916,0.0015413939911131064,394.57142857142856,-0.05515336608684109,0.10620574430787909,-0.43836639875446637
2026-02-09,国内小镇书籍,24779.0,0.0167076960329311,0.00169498365551475,414.0,42.0,,✓,表2_国内小镇书籍.xlsx,2026-02-09,国内小镇,1.67076960329311,0.16949836555147502,26516.0,0.015033040468800801,0.0015961262652842705,398.57142857142856,-0.06550761804193694,0.11139832741126701,0.06193582073086998
2026-02-10,国内小镇书籍,25033.0,0.0158191187632325,0.00147804897535253,396.0,37.0,,✓,表2_国内小镇书籍.xlsx,2026-02-10,国内小镇,1.5819118763232503,0.147804897535253,25989.428571428572,0.015129090728018315,0.0015884065800741277,393.0,-0.036800677198421373,0.045609352711216744,-0.06947692492966609
2026-02-18,国内小镇书籍,15796.0,0.0142441124335275,0.00196252215750823,225.0,31.0,,✓,表2_国内小镇书籍.xlsx,2026-02-18,国内小镇,1.42441124335275,0.196252215750823,24129.0,0.014849022896884242,0.0017398836614501527,358.42857142857144,-0.34535206597869783,-0.040737391783783286,0.12796171433239004
2026-02-19,国内小镇书籍,16123.0,0.0142033120387025,0.00117844073683558,229.0,19.0,,✓,表2_国内小镇书籍.xlsx,2026-02-19,国内小镇,1.42033120387025,0.117844073683558,22517.714285714286,0.015131583901214102,0.0016788434509898557,343.2857142857143,-0.2839859412272243,-0.0613466421342131,-0.2980639522161732
2026-02-20,国内小镇书籍,15873.0,0.0120960120960121,0.0011970011970012,192.0,19.0,,✓,表2_国内小镇书籍.xlsx,2026-02-20,国内小镇,1.20960120960121,0.11970011970012,21006.85714285714,0.014704494699502043,0.0014879611851709197,313.7142857142857,-0.24438958707360856,-0.1773935559702216,-0.1955427272360587
2026-02-21,国内小镇书籍,14375.0,0.0117565217391304,0.000765217391304348,169.0,11.0,,✓,表2_国内小镇书籍.xlsx,2026-02-21,国内小镇,1.1756521739130399,0.0765217391304348,19627.428571428572,0.014434135424952158,0.0013059875388119597,291.0,-0.26760655642249914,-0.18550565080558903,-0.41406991371414115
2026-02-22,国内小镇书籍,16055.0,0.0145748987854251,0.00087200249143569,234.0,14.0,,✓,表2_国内小镇书籍.xlsx,2026-02-22,国内小镇,1.4574898785425099,0.087200249143569,18290.571428571428,0.014200238841280171,0.001306888086421761,265.57142857142856,-0.12222534639236447,0.026384059333973302,-0.33276422021474
2026-02-23,国内小镇书籍,17281.0,0.0185174469070077,0.00127307447485678,320.0,22.0,,✓,表2_国内小镇书籍.xlsx,2026-02-23,国内小镇,1.8517446907007702,0.12730744748567802,17219.428571428572,0.01445877468043397,0.0012466153463277653,252.14285714285714,0.0035756952279816213,0.2807065132611855,0.02122477362961815
2026-02-24,国内小镇书籍,18057.0,0.0174447582654926,0.00127374425430581,315.0,23.0,,✓,表2_国内小镇书籍.xlsx,2026-02-24,国内小镇,1.7444758265492601,0.127374425430581,16222.857142857143,0.014691008895042558,0.0012174289576068055,240.57142857142858,0.11305917576611481,0.18744453768449418,0.046257562995468605
2026-02-25,国内小镇书籍,17754.0,0.0163906725245015,0.00219668807029402,291.0,39.0,,✓,表2_国内小镇书籍.xlsx,2026-02-25,国内小镇,1.63906725245015,0.21966880702940203,16502.571428571428,0.014997660336610274,0.0012508812308619183,250.0,0.07583233781748305,0.0928819666952179,0.756112423863291
2026-02-26,国内小镇书籍,17776.0,0.0131638163816382,0.00118136813681368,234.0,21.0,,✓,表2_国内小镇书籍.xlsx,2026-02-26,国内小镇,1.31638163816382,0.11813681368136801,16738.714285714286,0.014849160957029659,0.0012512994308587898,250.71428571428572,0.06196925860494488,-0.11349762995151648,-0.05588693826633854
